Iso_code,Year,value
504,2016,132.4
504,2017,134.4
504,2018,110.2
508,1990,15.6
508,1995,4.8
508,2000,9.3
508,2005,7.1
508,2010,23.2
508,2011,24.3
508,2012,27.2
508,2013,28.5
508,2014,34.9
508,2015,43.2
508,2016,44.1
508,2017,32.1
508,2018,32.9
104,1990,39.6
104,1995,32.5
104,2000,31.2
104,2005,23.1
104,2010,25.2
104,2011,27.6
104,2012,22.7
104,2013,26.8
104,2014,28.9
104,2015,33.3
104,2016,39.3
104,2017,42.5
516,1990,16.5
516,1995,49.3
516,2000,43.6
516,2005,54.2
516,2010,51.7
516,2011,51.5
516,2012,49.7
516,2013,51.2
516,2014,55.5
516,2015,68.0
516,2016,76.9
516,2017,76.5
516,2018,77.3
524,1990,28.0
524,1995,34.0
524,2000,40.8
524,2005,42.2
524,2010,67.4
524,2011,66.7
524,2012,68.3
524,2013,69.0
524,2014,70.7
524,2015,75.0
524,2016,86.0
524,2017,85.7
524,2018,102.2
528,2005,164.6
528,2010,215.6
528,2011,221.4
528,2012,231.4
528,2013,206.9
528,2014,215.5
528,2015,204.4
528,2016,207.2
528,2017,190.8
528,2018,176.8
554,1990,77.4
554,1995,89.5
554,2000,108.0
554,2005,126.4
554,2010,150.7
554,2013,150.1
554,2014,158.7
554,2015,160.9
554,2016,165.4
554,2017,165.5
554,2018,154.8
558,1990,162.8
558,1995,91.1
558,2000,72.2
558,2005,61.6
558,2010,50.3
558,2011,46.3
558,2012,46.0
558,2013,48.5
558,2014,46.9
558,2015,47.8
558,2016,49.3
558,2017,51.2
558,2018,49.2
562,1990,16.2
562,1995,8.7
562,2000,9.2
562,2005,10.3
562,2010,14.2
562,2011,15.8
562,2012,14.5
562,2013,13.6
562,2014,14.7
562,2015,18.6
562,2016,20.4
562,2017,21.4
562,2018,22.0
566,1990,12.5
566,1995,15.3
566,2000,6.7
566,2005,5.5
566,2010,19.1
566,2011,22.4
566,2012,20.9
566,2013,21.9
566,2014,21.6
566,2015,23.1
566,2016,26.6
566,2017,23.3
566,2018,21.2
807,1995,24.5
807,2000,13.7
807,2005,18.6
807,2010,47.8
807,2011,46.1
807,2012,53.1
807,2013,54.7
807,2014,55.5
807,2015,60.8
807,2016,56.7
807,2017,60.5
807,2018,58.7
578,1990,65.0
578,1995,55.7
578,2000,67.0
578,2005,106.8
578,2010,126.0
578,2011,125.3
578,2012,123.2
578,2013,129.0
578,2014,134.7
578,2015,144.8
578,2016,150.2
578,2017,150.7
578,2018,147.6
512,1990,15.0
512,1995,25.6
512,2000,37.6
512,2005,27.8
512,2010,37.2
512,2011,34.1
512,2012,36.0
512,2013,36.6
512,2014,41.6
512,2015,65.4
512,2016,70.5
512,2017,71.0
512,2018,66.8
586,1990,50.9
586,1995,51.0
586,2000,41.6
586,2005,46.5
586,2010,46.2
586,2011,42.7
586,2012,46.2
586,2013,49.5
586,2014,47.5
586,2015,48.8
586,2016,52.4
586,2017,53.9
586,2018,58.3
275,2000,28.7
275,2005,30.8
275,2010,26.9
275,2011,31.1
275,2012,34.5
275,2013,32.5
275,2014,35.1
275,2015,43.7
275,2016,49.0
275,2017,52.9
275,2018,56.6
591,1990,43.5
591,1995,55.6
591,2000,89.0
591,2005,85.3
591,2010,80.4
591,2011,81.1
591,2012,80.4
591,2013,63.9
591,2014,78.0
591,2015,80.4
591,2016,80.7
591,2017,82.7
591,2018,82.6
598,1990,35.7
598,1995,29.2
598,2000,28.2
598,2005,22.2
598,2010,23.7
598,2011,21.8
598,2012,28.2
598,2013,35.4
598,2014,37.2
598,2015,40.5
598,2016,44.6
598,2017,41.9
598,2018,37.5
600,1990,13.5
600,1995,26.8
600,2000,25.0
600,2005,13.8
600,2010,21.9
600,2011,24.5
600,2012,28.4
600,2013,28.7
600,2014,31.3
600,2015,37.0
600,2016,34.4
600,2017,33.4
600,2018,35.9
604,1990,20.1
604,1995,12.3
604,2000,26.8
604,2005,17.6
604,2010,18.9
604,2011,19.1
604,2012,22.0
604,2013,26.0
604,2014,29.8
604,2015,33.2
604,2016,32.7
604,2017,35.1
604,2018,37.5
608,1990,23.2
608,1995,55.7
608,2000,58.3
608,2005,47.2
608,2010,49.2
608,2011,52.0
608,2012,50.9
608,2013,51.9
608,2014,55.9
608,2015,59.0
608,2016,63.5
608,2017,66.3
608,2018,69.1
616,1990,18.4
616,1995,29.4
616,2000,34.3
616,2005,38.4
616,2010,63.2
616,2011,65.9
